label,x_um,y_um,z_um,r_um,brightness,x_vox,y_vox,z_vox
332,19.6370,11.8975,121.6308,6.9375,1.46597,19.6370,11.8975,30.4077
333,177.7810,199.6706,62.0617,5.6575,0.65747,177.7810,199.6706,15.5154
334,45.3215,81.0047,221.0242,7.3687,0.54431,45.3215,81.0047,55.2561
335,123.2146,247.5512,35.3773,6.8838,1.01986,123.2146,247.5512,8.8443
336,214.2597,140.6179,91.0081,8.4079,0.48194,214.2597,140.6179,22.7520
337,78.2242,199.7398,127.5873,7.0769,0.66852,78.2242,199.7398,31.8968
338,157.0279,131.3879,177.9376,8.7034,1.20588,157.0279,131.3879,44.4844
339,225.0688,52.2770,241.5888,7.0157,2.00008,225.0688,52.2770,60.3972
340,213.6751,123.9406,208.0862,8.2488,1.44088,213.6751,123.9406,52.0216
341,191.2725,41.1522,81.3942,6.2271,0.25290,191.2725,41.1522,20.3485
342,85.2796,100.8351,204.9641,6.7829,1.20036,85.2796,100.8351,51.2410
343,187.3449,24.8611,192.2947,6.0267,1.04417,187.3449,24.8611,48.0737
344,101.9707,124.2492,194.3738,8.2029,1.28189,101.9707,124.2492,48.5934
345,201.4361,86.4518,201.9455,6.1704,2.63722,201.4361,86.4518,50.4864
346,17.1493,249.0872,217.8910,5.3472,0.28998,17.1493,249.0872,54.4727
347,128.2938,59.9830,233.8213,5.5201,0.70141,128.2938,59.9830,58.4553
348,40.9514,66.1482,54.5551,5.0160,1.42553,40.9514,66.1482,13.6388
349,165.7938,86.2245,155.8582,5.9031,0.38714,165.7938,86.2245,38.9645
350,152.2934,174.0805,96.1407,8.5610,2.42436,152.2934,174.0805,24.0352
351,84.4518,240.6917,157.5663,5.6390,1.24734,84.4518,240.6917,39.3916
352,220.2522,169.3018,162.1859,7.2426,1.66188,220.2522,169.3018,40.5465
353,149.4250,22.5393,205.5278,6.6627,0.70995,149.4250,22.5393,51.3820
354,201.7814,136.3288,73.8708,5.8666,1.62948,201.7814,136.3288,18.4677
355,204.9870,49.1345,18.7488,5.1208,1.89854,204.9870,49.1345,4.6872
356,92.3173,101.6667,67.8140,8.0235,1.14996,92.3173,101.6667,16.9535
357,79.9414,59.2790,82.7680,8.4367,1.15101,79.9414,59.2790,20.6920
358,83.8042,26.9142,45.2363,5.8126,1.17610,83.8042,26.9142,11.3091
359,219.3239,21.4560,58.8513,6.6682,0.59571,219.3239,21.4560,14.7128
360,220.3294,170.4820,66.5615,8.6334,0.91529,220.3294,170.4820,16.6404
361,58.5078,38.6230,99.1226,6.6792,0.91255,58.5078,38.6230,24.7807
362,94.4688,154.5307,79.2247,7.3033,1.25865,94.4688,154.5307,19.8062
363,198.1201,219.2621,85.0687,6.3834,1.82193,198.1201,219.2621,21.2672
364,109.9755,124.8568,51.4427,5.6840,0.52987,109.9755,124.8568,12.8607
365,188.3824,109.6865,79.9270,7.1702,0.92774,188.3824,109.6865,19.9818
366,12.2259,110.9530,221.3909,5.1895,2.43239,12.2259,110.9530,55.3477
367,145.9249,172.6108,21.7000,5.9763,0.64009,145.9249,172.6108,5.4250
368,87.0382,169.2944,113.1992,5.6124,0.61058,87.0382,169.2944,28.2998
369,215.5348,189.5253,245.2171,7.9368,1.12906,215.5348,189.5253,61.3043
370,211.8064,207.0916,182.7952,8.0174,1.65969,211.8064,207.0916,45.6988
371,231.2745,122.1096,160.8550,8.2072,1.00688,231.2745,122.1096,40.2138
372,237.7465,68.3423,177.8067,8.1974,2.21971,237.7465,68.3423,44.4517
373,231.8101,224.8203,145.4951,8.0277,1.67209,231.8101,224.8203,36.3738
374,48.3606,241.6903,69.3593,7.3166,1.65714,48.3606,241.6903,17.3398
375,198.4590,113.9974,59.2057,7.8989,1.39441,198.4590,113.9974,14.8014
376,214.4461,130.6083,28.6130,5.7558,4.00000,214.4461,130.6083,7.1533
377,68.4748,217.6813,82.6278,7.8681,0.88418,68.4748,217.6813,20.6570
378,27.3706,130.7951,116.0589,5.8011,0.30056,27.3706,130.7951,29.0147
379,28.6437,67.3377,21.4080,6.3077,2.61837,28.6437,67.3377,5.3520
380,130.9836,89.2550,166.5159,8.1601,0.75986,130.9836,89.2550,41.6290
381,233.1096,238.2204,171.1753,7.5226,1.06687,233.1096,238.2204,42.7938
382,230.7510,63.0216,133.8880,8.3445,2.19401,230.7510,63.0216,33.4720
383,107.8562,74.1422,12.8181,8.1134,0.38237,107.8562,74.1422,3.2045
384,82.5328,50.0144,11.7085,5.8265,0.47190,82.5328,50.0144,2.9271
385,168.3191,159.4556,233.7580,5.6298,0.38260,168.3191,159.4556,58.4395
386,144.0998,41.8781,143.2244,8.1927,0.62096,144.0998,41.8781,35.8061
387,111.1700,101.2772,110.4221,5.2464,1.30184,111.1700,101.2772,27.6055
388,172.9266,210.4272,192.9170,6.1193,1.36959,172.9266,210.4272,48.2293
389,137.1636,15.9394,181.2763,7.5110,1.18030,137.1636,15.9394,45.3191
390,73.0604,86.7440,232.3889,7.1799,0.42842,73.0604,86.7440,58.0972
391,122.2429,156.9009,107.3840,7.4974,0.25006,122.2429,156.9009,26.8460
392,77.6242,113.5504,172.5864,6.8807,1.03315,77.6242,113.5504,43.1466
393,199.8924,75.1164,172.4863,5.1598,0.75347,199.8924,75.1164,43.1216
394,183.7411,177.2941,64.7218,7.0334,1.31736,183.7411,177.2941,16.1805
395,109.6324,74.2621,95.7873,6.1332,1.52375,109.6324,74.2621,23.9468
396,153.0181,60.5293,201.2955,6.5638,1.08648,153.0181,60.5293,50.3239
397,177.6016,27.3370,120.7767,6.7501,1.57788,177.6016,27.3370,30.1942
398,170.8823,89.9005,237.5163,5.1129,1.14743,170.8823,89.9005,59.3791
399,143.4032,69.4317,156.9960,6.2965,1.37443,143.4032,69.4317,39.2490
400,96.9167,56.8073,34.6627,6.8682,0.65521,96.9167,56.8073,8.6657
401,249.2872,106.6879,6.9485,5.4795,0.89784,249.2872,106.6879,1.7371
402,178.3866,119.3908,240.2925,8.6584,1.12532,178.3866,119.3908,60.0731
403,246.6485,213.1416,232.5240,5.1573,1.63610,246.6485,213.1416,58.1310
404,41.4885,167.5161,131.8374,6.0191,0.78959,41.4885,167.5161,32.9593
405,229.8299,156.7972,82.6903,7.0927,1.36711,229.8299,156.7972,20.6726
406,39.7460,53.9094,42.1189,6.6003,0.85257,39.7460,53.9094,10.5297
407,202.6755,218.9821,139.2205,7.6740,0.93190,202.6755,218.9821,34.8051
408,130.6845,121.9524,214.7685,8.2795,1.64495,130.6845,121.9524,53.6921
409,166.4531,111.3455,60.3822,7.1794,0.30245,166.4531,111.3455,15.0955
410,91.4922,228.2652,58.6236,8.4674,0.45938,91.4922,228.2652,14.6559
411,136.7700,206.7176,41.4979,7.2402,0.41094,136.7700,206.7176,10.3745
412,135.4397,148.3839,130.4066,8.6397,0.24656,135.4397,148.3839,32.6016
413,127.2910,70.3743,89.6613,5.1441,0.66567,127.2910,70.3743,22.4153
414,53.0351,154.2645,49.8653,5.7426,1.56778,53.0351,154.2645,12.4663
415,59.2289,31.1201,217.0316,8.5269,0.84288,59.2289,31.1201,54.2579
416,109.9793,238.9179,235.3762,6.1813,1.12600,109.9793,238.9179,58.8441
417,25.2865,150.2411,244.5378,7.8597,1.92232,25.2865,150.2411,61.1345
418,34.8493,103.4041,84.3883,8.7877,2.21801,34.8493,103.4041,21.0971
419,175.3286,73.0537,90.3083,5.5189,0.95937,175.3286,73.0537,22.5771
420,127.5056,44.8401,111.4792,5.3614,2.25275,127.5056,44.8401,27.8698
421,238.2189,41.7829,133.3154,5.5734,1.05683,238.2189,41.7829,33.3288
422,147.5376,64.0888,97.2385,6.7641,0.60505,147.5376,64.0888,24.3096
423,59.8728,119.9068,247.3860,5.2873,0.70002,59.8728,119.9068,61.8465
424,64.6813,10.7046,30.2848,6.2943,0.41135,64.6813,10.7046,7.5712
425,89.4590,51.1652,179.9449,6.8128,0.58691,89.4590,51.1652,44.9862
426,126.8603,43.7138,45.9237,5.7366,0.80669,126.8603,43.7138,11.4809
427,143.8737,139.7598,67.2344,5.1720,1.61955,143.8737,139.7598,16.8086
428,28.9013,181.1884,61.1022,6.8111,2.80797,28.9013,181.1884,15.2755
429,163.9277,166.5187,123.2788,8.7876,0.43635,163.9277,166.5187,30.8197
430,41.2073,229.0549,123.3738,8.0140,1.26579,41.2073,229.0549,30.8434
431,65.4607,71.1671,95.7577,6.0392,0.53562,65.4607,71.1671,23.9394
432,235.1224,168.2748,139.2378,7.8701,1.32952,235.1224,168.2748,34.8095
433,47.3236,148.5325,37.1276,7.8146,0.92436,47.3236,148.5325,9.2819
434,102.0125,163.6839,108.5130,5.7240,0.33336,102.0125,163.6839,27.1283
435,13.7521,105.3406,164.1983,5.6993,1.74539,13.7521,105.3406,41.0496
436,45.7014,116.1956,96.7503,7.2959,0.69559,45.7014,116.1956,24.1876
437,183.4392,81.9726,137.7066,6.0968,0.72590,183.4392,81.9726,34.4266
438,137.2933,155.6893,27.0239,8.6929,0.52632,137.2933,155.6893,6.7560
439,31.2008,192.2370,209.4860,5.7125,0.67532,31.2008,192.2370,52.3715
440,59.9211,85.1263,150.0871,5.7458,1.29270,59.9211,85.1263,37.5218
441,172.6390,224.8515,79.0093,7.4872,0.89266,172.6390,224.8515,19.7523
442,142.2576,81.6475,225.2622,7.6350,1.21798,142.2576,81.6475,56.3155
443,179.5663,183.4271,229.0224,5.3819,1.24253,179.5663,183.4271,57.2556
444,85.2159,206.6090,192.9542,7.0743,2.20868,85.2159,206.6090,48.2386
445,192.2851,72.2907,149.4813,7.0013,0.81410,192.2851,72.2907,37.3703
446,219.9660,100.7331,245.9768,8.1928,0.41225,219.9660,100.7331,61.4942
447,132.5571,122.9680,200.4532,5.6103,1.89711,132.5571,122.9680,50.1133
448,182.7179,158.0213,110.8202,8.6345,0.81964,182.7179,158.0213,27.7051
449,130.2313,12.9281,128.7307,7.0413,1.95181,130.2313,12.9281,32.1827
450,177.6298,198.1280,102.0283,8.4239,1.25863,177.6298,198.1280,25.5071
451,16.1442,99.9466,121.8658,7.1159,0.92433,16.1442,99.9466,30.4664
452,14.5799,174.0708,112.2939,6.0208,1.23277,14.5799,174.0708,28.0735
453,67.8282,137.1048,113.0846,6.6627,3.22395,67.8282,137.1048,28.2712
454,116.0535,56.7654,133.7894,5.2843,3.47706,116.0535,56.7654,33.4473
455,215.0345,102.9441,161.5453,6.1209,1.04251,215.0345,102.9441,40.3863
456,11.6920,104.8045,136.8301,5.9955,1.10088,11.6920,104.8045,34.2075
457,164.3584,222.1659,181.3026,8.9434,1.90741,164.3584,222.1659,45.3257
458,27.3626,181.6949,140.5689,6.9730,0.60206,27.3626,181.6949,35.1422
459,75.7427,132.5424,37.2230,8.3435,1.22121,75.7427,132.5424,9.3057
460,51.0012,33.7904,58.1197,8.5384,0.98460,51.0012,33.7904,14.5299
461,54.2372,23.6703,115.8164,8.0043,1.20725,54.2372,23.6703,28.9541
462,176.2993,93.2652,115.7244,5.8099,0.60652,176.2993,93.2652,28.9311
463,144.4209,51.5534,171.5100,5.4539,0.38530,144.4209,51.5534,42.8775
464,243.8473,172.9195,50.5232,5.2847,0.28829,243.8473,172.9195,12.6308
465,87.6276,43.3256,59.3241,5.0564,0.51149,87.6276,43.3256,14.8310
466,25.0644,49.9653,100.4863,8.0920,0.75942,25.0644,49.9653,25.1216
467,136.7710,164.8162,195.0895,8.4726,0.83869,136.7710,164.8162,48.7724
468,122.3705,130.0873,179.7491,8.3125,3.19740,122.3705,130.0873,44.9373
469,210.9984,25.0618,15.4309,7.1230,1.94176,210.9984,25.0618,3.8577
470,237.6121,74.9008,238.3289,6.8607,0.56144,237.6121,74.9008,59.5822
471,76.6250,203.0845,172.0317,8.5507,1.23198,76.6250,203.0845,43.0079
472,109.5072,203.6908,198.3113,7.0473,0.78329,109.5072,203.6908,49.5778
473,155.8577,38.7133,223.6446,6.4215,0.84314,155.8577,38.7133,55.9111
474,28.5911,24.0308,26.3374,7.4190,1.11761,28.5911,24.0308,6.5844
475,202.0764,104.7808,114.8003,7.3596,1.44991,202.0764,104.7808,28.7001
476,135.9061,173.0005,121.2487,7.3572,0.81583,135.9061,173.0005,30.3122
477,246.5037,92.3276,11.7663,7.8554,1.89328,246.5037,92.3276,2.9416
478,132.8645,199.2256,70.3077,7.5098,0.50401,132.8645,199.2256,17.5769
479,10.0058,156.4164,231.2296,8.2790,1.00381,10.0058,156.4164,57.8074
480,212.0578,103.5064,205.0707,8.1514,4.00000,212.0578,103.5064,51.2677
481,156.4015,22.3190,56.4938,7.2033,1.14322,156.4015,22.3190,14.1234
482,144.6571,63.4330,183.9427,5.4984,2.36299,144.6571,63.4330,45.9857
483,52.7398,25.5511,165.0141,8.3293,1.05645,52.7398,25.5511,41.2535
484,223.6023,174.6596,238.1490,5.2078,1.41689,223.6023,174.6596,59.5373
485,124.6574,186.3655,65.8840,6.2555,0.96650,124.6574,186.3655,16.4710
486,166.2188,242.7538,186.6469,7.1674,0.90281,166.2188,242.7538,46.6617
487,122.0047,149.5762,42.1100,5.4725,0.62645,122.0047,149.5762,10.5275
488,76.0438,36.3111,130.8966,6.7279,1.29457,76.0438,36.3111,32.7242
489,149.9712,47.8437,182.2609,5.6625,0.59994,149.9712,47.8437,45.5652
490,61.6227,121.1438,210.5769,6.2804,1.49086,61.6227,121.1438,52.6442
491,56.4400,190.3002,132.5309,7.3280,1.91779,56.4400,190.3002,33.1327
492,46.3866,194.2215,198.9103,8.0261,1.24598,46.3866,194.2215,49.7276
493,13.6096,73.9995,120.4635,7.9864,0.84219,13.6096,73.9995,30.1159
494,69.0057,194.8252,136.4290,5.6026,1.31309,69.0057,194.8252,34.1073
495,6.6010,130.6000,80.4309,5.0559,0.83093,6.6010,130.6000,20.1077
496,81.2288,225.9810,208.7733,5.1193,1.75300,81.2288,225.9810,52.1933
497,146.2777,144.2355,207.2336,6.4880,0.33326,146.2777,144.2355,51.8084
498,78.7034,80.0103,16.8402,5.9452,0.81761,78.7034,80.0103,4.2100
499,219.2596,227.4878,33.7338,6.2588,0.30286,219.2596,227.4878,8.4334
500,99.4839,125.4426,141.1510,6.8322,0.40778,99.4839,125.4426,35.2878
501,211.4516,243.4973,165.4059,5.0810,2.26668,211.4516,243.4973,41.3515
502,86.4031,240.9650,49.7584,6.6590,1.71106,86.4031,240.9650,12.4396
503,46.7945,166.4888,247.4270,5.6052,0.64941,46.7945,166.4888,61.8568
504,226.2065,74.3995,163.8090,5.9419,0.40596,226.2065,74.3995,40.9522
505,126.9410,165.6650,136.8503,5.1620,0.16885,126.9410,165.6650,34.2126
506,207.5282,241.8188,118.1215,5.9513,0.72173,207.5282,241.8188,29.5304
507,197.3834,66.2385,215.0718,7.5437,4.00000,197.3834,66.2385,53.7680
508,133.9746,212.0092,246.9371,7.1345,1.29814,133.9746,212.0092,61.7343
509,72.4148,93.3761,122.8742,5.4288,0.71481,72.4148,93.3761,30.7185
510,213.5042,192.9474,12.5009,6.9756,1.32187,213.5042,192.9474,3.1252
511,149.4841,131.7977,219.1218,6.2856,0.39197,149.4841,131.7977,54.7804
512,34.2567,79.4729,111.2836,5.4881,0.83661,34.2567,79.4729,27.8209
513,191.5891,66.4533,27.6767,6.1942,1.06150,191.5891,66.4533,6.9192
514,193.7996,212.3766,184.1637,6.6552,0.94965,193.7996,212.3766,46.0409
515,128.7586,29.5525,167.9167,6.9259,1.60718,128.7586,29.5525,41.9792
516,247.3606,126.4086,92.7809,5.1185,1.22972,247.3606,126.4086,23.1952
517,24.1745,172.3034,7.5293,6.1350,1.49331,24.1745,172.3034,1.8823
518,68.4414,186.7190,192.3608,7.7030,0.66165,68.4414,186.7190,48.0902
519,73.3524,203.8919,45.7960,5.9705,1.71376,73.3524,203.8919,11.4490
520,188.8787,17.5132,140.8338,7.6423,2.65744,188.8787,17.5132,35.2085
521,80.9456,218.0943,47.2646,7.3035,0.55873,80.9456,218.0943,11.8162
522,65.3202,127.2271,182.4514,8.5342,0.58707,65.3202,127.2271,45.6128
523,58.0351,243.8672,112.1510,5.8109,2.22882,58.0351,243.8672,28.0377
524,87.1223,103.1090,157.8538,5.7273,0.89154,87.1223,103.1090,39.4634
525,214.2271,59.8694,32.9703,6.2873,2.32168,214.2271,59.8694,8.2426
526,211.5274,87.5872,55.1340,7.4914,0.76681,211.5274,87.5872,13.7835
527,163.9147,19.9099,89.3952,6.0851,2.39415,163.9147,19.9099,22.3488
528,121.5995,15.5094,72.5990,5.0037,1.08209,121.5995,15.5094,18.1497
529,210.7593,200.7229,38.1894,6.8548,1.16758,210.7593,200.7229,9.5474
530,107.7656,217.9348,220.8483,5.4978,2.55699,107.7656,217.9348,55.2121
531,202.8432,89.5658,218.2497,6.6341,0.80488,202.8432,89.5658,54.5624
532,166.7084,41.5219,34.0475,6.1250,0.56855,166.7084,41.5219,8.5119
533,191.3606,185.7767,249.0608,5.1862,0.76404,191.3606,185.7767,62.2652
534,76.2611,116.6826,214.0120,6.3915,1.31180,76.2611,116.6826,53.5030
535,121.2416,67.1622,182.0686,7.9144,0.39084,121.2416,67.1622,45.5172
536,133.9828,194.2216,242.6836,6.9140,1.46592,133.9828,194.2216,60.6709
537,28.0756,110.5775,47.6254,6.1878,0.72378,28.0756,110.5775,11.9063
538,72.2400,154.9482,24.9865,7.1723,1.99110,72.2400,154.9482,6.2466
539,83.8183,228.1711,90.2700,6.6401,0.23775,83.8183,228.1711,22.5675
540,227.0945,187.5448,172.0149,5.9467,0.62379,227.0945,187.5448,43.0037
541,38.1602,161.7001,57.2168,5.1981,0.36353,38.1602,161.7001,14.3042
542,54.2570,135.2449,94.9629,5.4432,0.60912,54.2570,135.2449,23.7407
543,166.4051,144.8416,58.9230,6.0900,1.16021,166.4051,144.8416,14.7307
544,162.3395,103.5321,9.8865,7.8377,0.89804,162.3395,103.5321,2.4716
545,9.2429,25.8180,111.3167,6.7863,0.85897,9.2429,25.8180,27.8292
546,73.4094,165.8380,81.4276,5.3277,0.90891,73.4094,165.8380,20.3569
547,85.0688,187.1683,41.9088,8.4721,1.12979,85.0688,187.1683,10.4772
548,210.2928,189.9633,112.8340,6.9169,0.54601,210.2928,189.9633,28.2085
549,17.9978,118.9442,204.2796,5.8349,1.52823,17.9978,118.9442,51.0699
550,106.2321,150.5546,112.8163,7.9187,1.48825,106.2321,150.5546,28.2041
551,137.7370,140.5721,179.4915,7.0024,1.25989,137.7370,140.5721,44.8729
552,167.8742,177.3356,106.5474,6.0986,1.39643,167.8742,177.3356,26.6369
553,50.6907,107.2897,197.0604,6.6087,1.19465,50.6907,107.2897,49.2651
554,150.1609,80.5053,171.1531,8.6359,3.39073,150.1609,80.5053,42.7883
555,88.0534,205.7441,26.5060,7.9606,0.94909,88.0534,205.7441,6.6265
556,40.5208,165.6674,40.2079,6.2058,0.83173,40.5208,165.6674,10.0520
557,27.5803,237.2450,119.0205,5.5013,0.63628,27.5803,237.2450,29.7551
558,77.7741,64.2806,114.0297,5.4611,0.53829,77.7741,64.2806,28.5074
559,35.2535,174.2702,102.8137,8.3818,0.47394,35.2535,174.2702,25.7034
560,63.1049,76.2032,114.3370,8.9989,0.58668,63.1049,76.2032,28.5842
561,174.4336,123.3826,60.4945,6.0749,0.95848,174.4336,123.3826,15.1236
562,50.6311,219.4521,178.7957,6.1540,1.22211,50.6311,219.4521,44.6989
563,228.3314,106.0256,101.6693,7.6717,1.03116,228.3314,106.0256,25.4173
564,73.5747,220.1765,121.7822,5.6438,0.63171,73.5747,220.1765,30.4456
565,159.7079,44.2065,95.0399,6.0036,1.71620,159.7079,44.2065,23.7600
566,159.3641,53.6468,213.3591,7.8974,1.55838,159.3641,53.6468,53.3398
567,151.1920,245.8457,135.6737,5.2134,0.90866,151.1920,245.8457,33.9184
568,150.6145,195.2603,164.9683,8.2027,0.67587,150.6145,195.2603,41.2421
569,63.0909,185.6673,65.4991,7.7645,1.38966,63.0909,185.6673,16.3748
570,63.7156,65.8166,212.7024,8.9226,1.11939,63.7156,65.8166,53.1756
571,124.6888,65.7882,63.8369,5.6363,0.41942,124.6888,65.7882,15.9592
572,96.3993,83.6666,13.6367,5.0370,0.96003,96.3993,83.6666,3.4092
573,160.1234,53.1000,229.2162,6.3312,1.17025,160.1234,53.1000,57.3041
574,191.6989,48.4272,19.1205,7.6517,0.58285,191.6989,48.4272,4.7801
575,193.8982,164.2600,176.5492,6.7583,1.12065,193.8982,164.2600,44.1373
576,152.2146,112.9801,228.7182,6.9468,0.41774,152.2146,112.9801,57.1795
577,112.4291,85.4608,150.0003,7.4368,2.22935,112.4291,85.4608,37.5001
578,7.9200,213.7288,17.4201,5.1021,2.11440,7.9200,213.7288,4.3550
579,204.9992,73.2401,139.9744,5.4811,0.85941,204.9992,73.2401,34.9936
580,79.9558,41.8170,230.4047,5.6448,1.24368,79.9558,41.8170,57.6012
581,244.2131,61.6101,125.1148,7.0229,0.23552,244.2131,61.6101,31.2787
582,108.0625,20.6709,231.6562,7.3254,0.49967,108.0625,20.6709,57.9141
583,196.3386,107.8574,233.2688,6.6544,0.83839,196.3386,107.8574,58.3172
584,106.7882,190.5613,90.2181,6.1619,0.52557,106.7882,190.5613,22.5545
585,247.2945,141.4078,173.6568,6.4574,1.53517,247.2945,141.4078,43.4142
586,12.6878,155.6448,206.6474,6.1782,3.31474,12.6878,155.6448,51.6619
587,47.3968,77.0558,130.4013,6.8022,0.49363,47.3968,77.0558,32.6003
588,50.1049,154.6139,188.1260,8.3467,0.60503,50.1049,154.6139,47.0315
589,37.3460,228.8466,151.9983,8.7442,1.15173,37.3460,228.8466,37.9996
590,21.8580,129.4624,157.1695,8.0668,2.62917,21.8580,129.4624,39.2924
591,111.4904,141.1155,140.6927,6.2273,0.48026,111.4904,141.1155,35.1732
592,61.5704,211.5268,157.6025,5.1595,1.16116,61.5704,211.5268,39.4006
593,22.0744,7.7719,85.5442,5.8693,2.98255,22.0744,7.7719,21.3861
594,117.2873,80.5666,245.5362,7.3581,0.37118,117.2873,80.5666,61.3840
595,39.4731,107.9243,163.1999,8.7581,0.46364,39.4731,107.9243,40.8000
596,180.2352,158.3330,209.3842,6.3273,0.77556,180.2352,158.3330,52.3460
597,48.6736,18.0019,52.9913,5.1874,0.73172,48.6736,18.0019,13.2478
598,129.0272,134.9077,166.5202,5.0171,1.62834,129.0272,134.9077,41.6300
599,8.3124,169.8940,20.6195,6.5396,1.15603,8.3124,169.8940,5.1549
600,153.9571,171.4813,37.5971,7.2900,0.34474,153.9571,171.4813,9.3993
601,189.1094,138.3432,69.4512,6.3780,1.36240,189.1094,138.3432,17.3628
602,47.9904,118.0954,47.9647,5.6886,0.70714,47.9904,118.0954,11.9912
603,18.7803,232.8240,23.8699,5.0789,2.14828,18.7803,232.8240,5.9675
604,116.1186,65.9537,240.6264,5.2927,0.68622,116.1186,65.9537,60.1566
605,105.4516,115.8641,98.4379,8.6439,0.68252,105.4516,115.8641,24.6095
606,200.6940,228.5830,105.2279,5.9436,1.38359,200.6940,228.5830,26.3070
607,179.1569,158.5577,51.9537,6.6201,1.58052,179.1569,158.5577,12.9884
608,130.2421,56.7151,33.1916,7.6123,1.30847,130.2421,56.7151,8.2979
609,110.3472,54.3713,164.2848,6.6916,0.36372,110.3472,54.3713,41.0712
610,45.4023,220.2966,96.5219,7.3403,1.38102,45.4023,220.2966,24.1305
611,86.0714,218.0979,229.5715,5.1990,0.53763,86.0714,218.0979,57.3929
612,245.4462,98.6182,55.4596,6.2107,1.15162,245.4462,98.6182,13.8649
613,190.6234,147.9261,245.2744,7.6727,0.42561,190.6234,147.9261,61.3186
614,70.4581,29.3713,141.0764,5.9656,1.30708,70.4581,29.3713,35.2691
615,182.0259,88.6563,11.3840,7.4534,0.61634,182.0259,88.6563,2.8460
616,247.1594,78.9092,52.4786,7.5289,0.46321,247.1594,78.9092,13.1197
617,90.9781,103.1691,18.1161,7.5528,1.53463,90.9781,103.1691,4.5290
618,105.9640,87.3291,30.1388,8.6718,1.15602,105.9640,87.3291,7.5347
619,214.9274,18.3693,43.2462,7.5367,0.69185,214.9274,18.3693,10.8115
620,206.6258,74.8070,89.7368,7.6634,2.38860,206.6258,74.8070,22.4342
621,217.8491,148.0849,78.8102,5.1694,0.76767,217.8491,148.0849,19.7026
622,95.2053,204.7916,162.8017,6.6667,1.01945,95.2053,204.7916,40.7004
623,40.9146,225.3980,221.5799,5.3091,1.17509,40.9146,225.3980,55.3950
624,42.3581,248.0192,14.5600,6.2628,0.68949,42.3581,248.0192,3.6400
625,163.9340,171.4879,69.5409,7.3893,1.32668,163.9340,171.4879,17.3852
626,60.4386,206.3859,61.0859,7.8863,0.72610,60.4386,206.3859,15.2715
627,195.5732,53.8365,65.5291,7.7868,0.78115,195.5732,53.8365,16.3823
628,29.5641,54.4731,117.4267,8.1164,2.26502,29.5641,54.4731,29.3567
629,142.6377,101.4292,241.1626,8.7207,0.53561,142.6377,101.4292,60.2906
630,112.0772,106.7690,82.8687,6.8548,0.23512,112.0772,106.7690,20.7172
631,173.3428,17.1603,171.8895,6.3028,2.62889,173.3428,17.1603,42.9724
632,99.9331,42.3245,140.7863,5.8048,4.00000,99.9331,42.3245,35.1966
633,72.8270,193.2295,87.9174,8.2725,0.78414,72.8270,193.2295,21.9794
634,183.1201,120.3725,14.3394,5.7549,0.31283,183.1201,120.3725,3.5848
635,44.7569,93.3571,100.7746,8.8398,0.83003,44.7569,93.3571,25.1937
636,196.5307,9.4199,231.8299,6.9577,0.84220,196.5307,9.4199,57.9575
637,235.6294,203.8028,230.1815,7.5840,0.89230,235.6294,203.8028,57.5454
638,93.8695,114.3455,165.8001,7.4040,0.51272,93.8695,114.3455,41.4500
639,183.7369,29.8049,207.3897,6.7077,1.41586,183.7369,29.8049,51.8474
640,235.5980,44.5158,38.1218,5.8168,1.36985,235.5980,44.5158,9.5305
641,206.9953,92.2181,137.0443,6.0822,0.40794,206.9953,92.2181,34.2611
642,32.2658,186.3337,19.8632,5.4428,1.52123,32.2658,186.3337,4.9658
643,160.2449,21.6928,236.1097,5.3865,3.42675,160.2449,21.6928,59.0274
644,172.3224,37.9208,57.6241,5.8309,1.10869,172.3224,37.9208,14.4060
645,145.5718,247.9229,14.0363,6.8038,0.81677,145.5718,247.9229,3.5091
646,218.0700,43.5406,107.1953,8.6503,0.91833,218.0700,43.5406,26.7988
647,215.0123,67.7697,240.0937,6.2937,1.44651,215.0123,67.7697,60.0234
648,12.9083,68.7963,48.5796,6.2250,0.35402,12.9083,68.7963,12.1449
649,35.0730,158.2448,217.9553,7.0273,1.10366,35.0730,158.2448,54.4888
650,33.8994,244.1323,49.8023,6.3084,0.79114,33.8994,244.1323,12.4506
651,42.0687,145.0189,114.3422,5.7710,3.03040,42.0687,145.0189,28.5856
652,110.9202,169.9929,75.1708,5.9982,0.90077,110.9202,169.9929,18.7927
653,209.9231,188.8288,79.2422,6.3870,2.72027,209.9231,188.8288,19.8105
654,96.7651,8.6783,238.4417,7.4267,0.51569,96.7651,8.6783,59.6104
655,151.5847,151.9343,140.1338,7.1985,1.42241,151.5847,151.9343,35.0335
656,77.0100,23.2862,92.0011,6.8192,1.21123,77.0100,23.2862,23.0003
657,169.1152,43.3562,231.6391,6.3315,0.59367,169.1152,43.3562,57.9098
658,31.8535,49.5698,232.3304,6.4554,1.11231,31.8535,49.5698,58.0826
659,44.5958,13.9602,128.2922,8.5170,2.06992,44.5958,13.9602,32.0731
660,211.6699,188.1567,175.2978,7.7070,0.82343,211.6699,188.1567,43.8245
661,85.6794,180.2704,180.2113,6.5383,0.36234,85.6794,180.2704,45.0528
662,110.4818,197.6071,148.2302,7.4549,0.98952,110.4818,197.6071,37.0575
663,145.0357,160.5892,229.2924,5.0377,0.58190,145.0357,160.5892,57.3231
